EndPathways	QueryNode	EndNode	Path_String	relations_path	Path_Score	Path_Length	Final_Effect	Effect	n	mean	sd	zscore
ACTIN_CYTOSKELETON_REORGANIZATION	P38	ACTIN_CYTOSKELETON_REORGANIZATION	P38-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-254360	0.3	1	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.716289357690319
ACTIN_CYTOSKELETON_REORGANIZATION	VAV1	ACTIN_CYTOSKELETON_REORGANIZATION	VAV1-->RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260580;SIGNOR-258974;SIGNOR-258976	0.733	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.113547254709107
ACTIN_CYTOSKELETON_REORGANIZATION	PTPRA	ACTIN_CYTOSKELETON_REORGANIZATION	PTPRA-->SRC--|CTTN-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-248437;SIGNOR-98720;SIGNOR-261696	0.786	3	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-2.039770507692931
ACTIN_CYTOSKELETON_REORGANIZATION	CASP3	ACTIN_CYTOSKELETON_REORGANIZATION	CASP3-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-106546;SIGNOR-258975	0.578	2	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.329309439379056
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF3	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF3-->RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260530;SIGNOR-258974;SIGNOR-258976	0.708	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.148347607075228
ACTIN_CYTOSKELETON_REORGANIZATION	MAP2K7	ACTIN_CYTOSKELETON_REORGANIZATION	MAP2K7-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-51203;SIGNOR-258976	0.59	2	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.3126052702433184
ACTIN_CYTOSKELETON_REORGANIZATION	MAPK10	ACTIN_CYTOSKELETON_REORGANIZATION	MAPK10-->MAPK8IP3-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-134529;SIGNOR-134558;SIGNOR-258976	0.838	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-1.9673857747714
ACTIN_CYTOSKELETON_REORGANIZATION	CYLD	ACTIN_CYTOSKELETON_REORGANIZATION	CYLD--|TRAF6-->TAB1-->P38-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-117856;SIGNOR-205455;SIGNOR-205440;SIGNOR-254360	0.843	4	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-1.960425704298176
ACTIN_CYTOSKELETON_REORGANIZATION	MAP2K4	ACTIN_CYTOSKELETON_REORGANIZATION	MAP2K4-->P38-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260722;SIGNOR-254360	0.705	2	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.1525236493591624
ACTIN_CYTOSKELETON_REORGANIZATION	ACTN1	ACTIN_CYTOSKELETON_REORGANIZATION	ACTN1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-264618	0.3	1	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.716289357690319
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF11	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF11-->RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260538;SIGNOR-258974;SIGNOR-258976	0.56	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.354365693082663
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGAP35	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGAP35--|RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260492;SIGNOR-258974;SIGNOR-258976	0.579	3	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-2.327917425284411
ACTIN_CYTOSKELETON_REORGANIZATION	RIN1	ACTIN_CYTOSKELETON_REORGANIZATION	RIN1-->ABL2-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-136961;SIGNOR-266594	0.687	2	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.1775799030627696
ACTIN_CYTOSKELETON_REORGANIZATION	ABL1	ACTIN_CYTOSKELETON_REORGANIZATION	ABL1-->ABL2-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-134396;SIGNOR-266594	0.767	2	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.0662187754911834
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF12	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF12-->RHOA-->PFN1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-84657;SIGNOR-253109;SIGNOR-258977	0.828	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-1.9813059157178488
ACTIN_CYTOSKELETON_REORGANIZATION	TRAF6	ACTIN_CYTOSKELETON_REORGANIZATION	TRAF6-->MAP3K7-->MAP2K6-->P38-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-236071;SIGNOR-109497;SIGNOR-260721;SIGNOR-254360	0.82	4	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-1.9924420284750073
ACTIN_CYTOSKELETON_REORGANIZATION	DUSP10	ACTIN_CYTOSKELETON_REORGANIZATION	DUSP10--|MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-68986;SIGNOR-258976	0.603	2	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-2.294509087012935
ACTIN_CYTOSKELETON_REORGANIZATION	MAPK3	ACTIN_CYTOSKELETON_REORGANIZATION	MAPK3--?DUSP1--|MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-141609;SIGNOR-46079;SIGNOR-258976	0.748	3	0	-	14425	2.2513375389948007	0.7183835306316694	-2.0926670432894348
ACTIN_CYTOSKELETON_REORGANIZATION	XIAP	ACTIN_CYTOSKELETON_REORGANIZATION	XIAP--|CASP3-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-110837;SIGNOR-106546;SIGNOR-258975	0.637	3	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-2.247180607795011
ACTIN_CYTOSKELETON_REORGANIZATION	SUN1	ACTIN_CYTOSKELETON_REORGANIZATION	SUN1--[]LINC_COMPLEX-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-263282;SIGNOR-263293	0.803	2	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.0161062680839694
ACTIN_CYTOSKELETON_REORGANIZATION	IRAK1	ACTIN_CYTOSKELETON_REORGANIZATION	IRAK1-->TRAF6-->TAB1-->P38-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-92994;SIGNOR-205455;SIGNOR-205440;SIGNOR-254360	0.714	4	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.139995522507359
ACTIN_CYTOSKELETON_REORGANIZATION	ECT2	ACTIN_CYTOSKELETON_REORGANIZATION	ECT2-->RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260550;SIGNOR-258974;SIGNOR-258976	0.789	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.035594465408997
ACTIN_CYTOSKELETON_REORGANIZATION	MYO10	ACTIN_CYTOSKELETON_REORGANIZATION	MYO10-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-268283	0.3	1	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.716289357690319
ACTIN_CYTOSKELETON_REORGANIZATION	CDC42	ACTIN_CYTOSKELETON_REORGANIZATION	CDC42-->PAK1-->CTTN-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-248243;SIGNOR-169694;SIGNOR-261696	0.663	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.2109882413342454
ACTIN_CYTOSKELETON_REORGANIZATION	LINC_COMPLEX	ACTIN_CYTOSKELETON_REORGANIZATION	LINC_COMPLEX-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-263293	0.3	1	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.716289357690319
ACTIN_CYTOSKELETON_REORGANIZATION	MAPK14	ACTIN_CYTOSKELETON_REORGANIZATION	MAPK14--|CASP3-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-122099;SIGNOR-106546;SIGNOR-258975	0.816	3	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-1.9980100848535867
ACTIN_CYTOSKELETON_REORGANIZATION	TAB2	ACTIN_CYTOSKELETON_REORGANIZATION	TAB2-->MAP3K7-->MAP2K6-->P38-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-120268;SIGNOR-109497;SIGNOR-260721;SIGNOR-254360	0.784	4	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.042554535882221
ACTIN_CYTOSKELETON_REORGANIZATION	ABL2	ACTIN_CYTOSKELETON_REORGANIZATION	ABL2-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-266594	0.3	1	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.716289357690319
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF9	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF9-->CDC42-->PAK1-->CTTN-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260534;SIGNOR-248243;SIGNOR-169694;SIGNOR-261696	0.824	4	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-1.986873972096428
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF2	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF2-->RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260529;SIGNOR-258974;SIGNOR-258976	0.68	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.1873240017252833
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGAP5	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGAP5--|RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260461;SIGNOR-258974;SIGNOR-258976	0.64	3	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-2.243004565511076
ACTIN_CYTOSKELETON_REORGANIZATION	DAAM1	ACTIN_CYTOSKELETON_REORGANIZATION	DAAM1-->RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-185268;SIGNOR-258974;SIGNOR-258976	0.661	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.213772269523535
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGAP1	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGAP1--|RHOA-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260458;SIGNOR-196740;SIGNOR-258975	0.636	3	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-2.2485726218896556
ACTIN_CYTOSKELETON_REORGANIZATION	CASPASE_3_COMPLEX	ACTIN_CYTOSKELETON_REORGANIZATION	CASPASE_3_COMPLEX-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-256460;SIGNOR-258975	0.578	2	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.329309439379056
ACTIN_CYTOSKELETON_REORGANIZATION	PARD6/SMURF1	ACTIN_CYTOSKELETON_REORGANIZATION	PARD6/SMURF1--|RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-227492;SIGNOR-258974;SIGNOR-258976	0.811	3	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-2.0049701553268107
ACTIN_CYTOSKELETON_REORGANIZATION	PFN1	ACTIN_CYTOSKELETON_REORGANIZATION	PFN1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-258977	0.3	1	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.716289357690319
ACTIN_CYTOSKELETON_REORGANIZATION	SYN2	ACTIN_CYTOSKELETON_REORGANIZATION	SYN2-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-269185	0.3	1	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.716289357690319
ACTIN_CYTOSKELETON_REORGANIZATION	CDK5R1	ACTIN_CYTOSKELETON_REORGANIZATION	CDK5R1-->CDK5-->SYN1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-123387;SIGNOR-78883;SIGNOR-269187	0.813	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.002186127137521
ACTIN_CYTOSKELETON_REORGANIZATION	DUSP1	ACTIN_CYTOSKELETON_REORGANIZATION	DUSP1--|MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-46079;SIGNOR-258976	0.53	2	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-2.3961261159220077
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF11	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF11-->RHOA-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260538;SIGNOR-196740;SIGNOR-258975	0.596	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.304253185675449
ACTIN_CYTOSKELETON_REORGANIZATION	MAP2K3	ACTIN_CYTOSKELETON_REORGANIZATION	MAP2K3-->P38-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260723;SIGNOR-254360	0.547	2	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.3724618763130456
ACTIN_CYTOSKELETON_REORGANIZATION	DUSP6	ACTIN_CYTOSKELETON_REORGANIZATION	DUSP6--|MAPK1--?DUSP1--|MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-103146;SIGNOR-73621;SIGNOR-46079;SIGNOR-258976	0.837	4	0	-	14425	2.2513375389948007	0.7183835306316694	-1.968777788866045
ACTIN_CYTOSKELETON_REORGANIZATION	MAPK1	ACTIN_CYTOSKELETON_REORGANIZATION	MAPK1--?DUSP1--|MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-73621;SIGNOR-46079;SIGNOR-258976	0.742	3	0	-	14425	2.2513375389948007	0.7183835306316694	-2.101019127857304
ACTIN_CYTOSKELETON_REORGANIZATION	MAP3K1	ACTIN_CYTOSKELETON_REORGANIZATION	MAP3K1-->MAP2K4-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-236380;SIGNOR-249654;SIGNOR-258976	0.772	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.059258705017959
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF6	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF6-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-272236	0.3	1	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.716289357690319
ACTIN_CYTOSKELETON_REORGANIZATION	NTN1	ACTIN_CYTOSKELETON_REORGANIZATION	NTN1-->DCC-->MYO10-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-268162;SIGNOR-268281;SIGNOR-268283	0.67	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.2012441426717317
ACTIN_CYTOSKELETON_REORGANIZATION	RAC2	ACTIN_CYTOSKELETON_REORGANIZATION	RAC2-->PAK1-->CTTN-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-59546;SIGNOR-169694;SIGNOR-261696	0.819	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-1.993834042569652
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF28	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF28-->RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260546;SIGNOR-258974;SIGNOR-258976	0.725	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.124683367466266
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF12	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF12-->RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-84657;SIGNOR-258974;SIGNOR-258976	0.559	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.3557577071773075
ACTIN_CYTOSKELETON_REORGANIZATION	GIT1	ACTIN_CYTOSKELETON_REORGANIZATION	GIT1-->ARHGEF6-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-272165;SIGNOR-272236	0.438	2	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.5241914126293326
ACTIN_CYTOSKELETON_REORGANIZATION	DIABLO	ACTIN_CYTOSKELETON_REORGANIZATION	DIABLO--|XIAP--|CASP3-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-171770;SIGNOR-110837;SIGNOR-106546;SIGNOR-258975	0.724	4	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.126075381560911
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF19	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF19-->RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260543;SIGNOR-258974;SIGNOR-258976	0.837	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-1.968777788866045
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF2	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF2-->RHOA-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260529;SIGNOR-196740;SIGNOR-258975	0.716	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.1372114943180693
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF11	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF11-->RHOA-->PFN1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260538;SIGNOR-253109;SIGNOR-258977	0.829	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-1.9799139016232037
ACTIN_CYTOSKELETON_REORGANIZATION	RHOA	ACTIN_CYTOSKELETON_REORGANIZATION	RHOA-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-196740;SIGNOR-258975	0.51	2	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.4239663978149046
ACTIN_CYTOSKELETON_REORGANIZATION	CTTNBP2	ACTIN_CYTOSKELETON_REORGANIZATION	CTTNBP2-->CTTN-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-269703;SIGNOR-261696	0.804	2	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.0147142539893244
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF1	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF1-->RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-77914;SIGNOR-258974;SIGNOR-258976	0.647	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.2332604668485625
ACTIN_CYTOSKELETON_REORGANIZATION	RIPK1	ACTIN_CYTOSKELETON_REORGANIZATION	RIPK1-->TAB2-->P38-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-145861;SIGNOR-205446;SIGNOR-254360	0.842	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-1.9618177183928207
ACTIN_CYTOSKELETON_REORGANIZATION	SYNE3	ACTIN_CYTOSKELETON_REORGANIZATION	SYNE3--[]LINC_COMPLEX-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-263284;SIGNOR-263293	0.791	2	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.032810437219707
ACTIN_CYTOSKELETON_REORGANIZATION	VAV1	ACTIN_CYTOSKELETON_REORGANIZATION	VAV1-->RHOA-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260580;SIGNOR-196740;SIGNOR-258975	0.769	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.0634347473018932
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF12	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF12-->RHOA-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-84657;SIGNOR-196740;SIGNOR-258975	0.595	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.305645199770094
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF3	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF3-->RHOA-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260530;SIGNOR-196740;SIGNOR-258975	0.744	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.098235099668014
ACTIN_CYTOSKELETON_REORGANIZATION	SRC	ACTIN_CYTOSKELETON_REORGANIZATION	SRC--|RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-271701;SIGNOR-258974;SIGNOR-258976	0.838	3	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-1.9673857747714
ACTIN_CYTOSKELETON_REORGANIZATION	CTTNBP2NL	ACTIN_CYTOSKELETON_REORGANIZATION	CTTNBP2NL-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-261694	0.3	1	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.716289357690319
ACTIN_CYTOSKELETON_REORGANIZATION	PLEKHG5	ACTIN_CYTOSKELETON_REORGANIZATION	PLEKHG5-->RHOA-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260566;SIGNOR-196740;SIGNOR-258975	0.732	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.1149392688037523
ACTIN_CYTOSKELETON_REORGANIZATION	CASPASE_8_COMPLEX	ACTIN_CYTOSKELETON_REORGANIZATION	CASPASE_8_COMPLEX-->CASP3-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-256451;SIGNOR-106546;SIGNOR-258975	0.809	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.0077541835161
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF28	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGEF28-->RHOA-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260546;SIGNOR-196740;SIGNOR-258975	0.761	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.074570860059052
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGAP1	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGAP1--|CDC42-->PAK1-->CTTN-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260459;SIGNOR-248243;SIGNOR-169694;SIGNOR-261696	0.757	4	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-2.0801389164376314
ACTIN_CYTOSKELETON_REORGANIZATION	PLEKHG5	ACTIN_CYTOSKELETON_REORGANIZATION	PLEKHG5-->RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260566;SIGNOR-258974;SIGNOR-258976	0.696	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.1650517762109662
ACTIN_CYTOSKELETON_REORGANIZATION	SYNE1	ACTIN_CYTOSKELETON_REORGANIZATION	SYNE1--[]LINC_COMPLEX-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-263287;SIGNOR-263293	0.754	2	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.0843149587215657
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGAP35	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGAP35--|RHOA-->ROCK1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260492;SIGNOR-196740;SIGNOR-258975	0.615	3	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-2.2778049178771975
ACTIN_CYTOSKELETON_REORGANIZATION	ARHGAP1	ACTIN_CYTOSKELETON_REORGANIZATION	ARHGAP1--|RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-260458;SIGNOR-258974;SIGNOR-258976	0.6	3	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-2.2986851292968695
ACTIN_CYTOSKELETON_REORGANIZATION	MAPK8IP2	ACTIN_CYTOSKELETON_REORGANIZATION	MAPK8IP2-->MAPK8IP1--|MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-70863;SIGNOR-124727;SIGNOR-258976	0.735	3	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-2.110763226519818
ACTIN_CYTOSKELETON_REORGANIZATION	RHOA	ACTIN_CYTOSKELETON_REORGANIZATION	RHOA-->PFN1-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-253109;SIGNOR-258977	0.743	2	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-2.099627113762659
ACTIN_CYTOSKELETON_REORGANIZATION	SRC	ACTIN_CYTOSKELETON_REORGANIZATION	SRC-->ARHGAP35--|RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-61670;SIGNOR-260492;SIGNOR-258974;SIGNOR-258976	0.827	4	-1	down-regulates	14425	2.2513375389948007	0.7183835306316694	-1.9826979298124934
ACTIN_CYTOSKELETON_REORGANIZATION	RAP1GDS1	ACTIN_CYTOSKELETON_REORGANIZATION	RAP1GDS1-->RHOA-->MAPK8-->ACTIN_CYTOSKELETON_REORGANIZATION	SIGNOR-171347;SIGNOR-258974;SIGNOR-258976	0.826	3	1	up-regulates	14425	2.2513375389948007	0.7183835306316694	-1.984089943907138
ACTION_POTENTIAL_	LETM1	ACTION_POTENTIAL_	LETM1-->CALCIUM(2+)-->CAMK2D--|SCN5A-->ACTION_POTENTIAL_	SIGNOR-262541;SIGNOR-255953;SIGNOR-197058;SIGNOR-253447	1.191	4	-1	down-regulates	8374	2.7979804155720087	0.48066059866158706	-3.3432746933006174
ACTION_POTENTIAL_	CACNA1G	ACTION_POTENTIAL_	CACNA1G-->CALCIUM(2+)-->CALM3--|SCN8A-->ACTION_POTENTIAL_	SIGNOR-264324;SIGNOR-266333;SIGNOR-266346;SIGNOR-253452	1.22	4	-1	down-regulates	8374	2.7979804155720087	0.48066059866158706	-3.282941060627685
ACTION_POTENTIAL_	VAV2	ACTION_POTENTIAL_	VAV2-->EGFR--|CALM3--|SCN8A-->ACTION_POTENTIAL_	SIGNOR-73874;SIGNOR-266335;SIGNOR-266346;SIGNOR-253452	1.843	4	1	up-regulates	8374	2.7979804155720087	0.48066059866158706	-1.9868081932057227
ACTION_POTENTIAL_	MTOR	ACTION_POTENTIAL_	MTOR-->SGK1--?NEDD4L--|SCN4A-->ACTION_POTENTIAL_	SIGNOR-181531;SIGNOR-251949;SIGNOR-253460;SIGNOR-253451	1.409	4	0	-	8374	2.7979804155720087	0.48066059866158706	-2.889732213207539
ACTION_POTENTIAL_	EREG	ACTION_POTENTIAL_	EREG-->EGFR--|CALM2--|SCN8A-->ACTION_POTENTIAL_	SIGNOR-54351;SIGNOR-266319;SIGNOR-266330;SIGNOR-253452	1.574	4	1	up-regulates	8374	2.7979804155720087	0.48066059866158706	-2.546454647999475
